09:20:03,353200,대덕전자,84100,336521,283,8.25,23,41510
09:20:03,006800,미래에셋증권,64000,419594,268,5.24,25,357068
09:20:03,017900,광전자,3115,8990342,280,18.55,-10,1796
09:20:03,138080,오이솔루션,40000,646756,258,17.45,27,4897
09:20:03,267260,HD현대일렉트릭,965000,24781,239,4.54,99,348576
09:20:03,011070,LG이노텍,308500,71258,219,5.82,94,73131
09:20:03,055550,신한지주,93700,231154,216,3.89,64,443802
09:20:03,348370,엔켐,34850,596404,207,16.36,-11,7636
09:20:03,067310,하나마이크론,34850,549890,191,7.2,15,23250
09:20:03,0117V0,TIGER 코리아AI전력기,18250,964189,175,4.48,0,6173
09:20:03,330860,네패스아크,29250,569615,166,11.41,-6,3570
09:20:03,034220,LG디스플레이,11905,1374328,163,4.1,96,59600
09:20:03,007660,이수페타시스,125900,124627,156,5.41,27,93009
09:20:03,000150,두산,1228000,12621,154,6.86,34,199184
09:20:03,462330,KODEX 2차전지산업레,1656,9202798,152,4.02,0,7279
09:20:03,411060,ACE KRX금현물,30690,488377,149,3.95,0,47378
09:20:03,102970,KODEX 증권,26425,566762,149,4.6,0,10098
09:25:02,000660,SK하이닉스,1017000,761068,7740,3.14,526,7248183
09:25:02,122630,KODEX 레버리지,86585,4648137,4024,5.18,0,53324
09:25:02,050890,쏠리드,15430,9207735,1420,15.92,40,9381
09:25:02,010170,대한광통신,9450,14604693,1380,14.55,8,14693
09:25:02,233740,KODEX 코스닥150레버,16865,7073436,1192,3.91,0,43950
09:25:02,263750,펄어비스,46600,2005626,934,14.74,223,30004
09:25:02,489790,한화비전,92900,932408,866,12.05,-24,46954
09:25:02,494310,KODEX 반도체레버리지,72295,953330,689,5.24,0,12362
09:25:02,009150,삼성전기,457000,144420,659,4.58,54,341350
09:25:02,069540,빛과전자,3055,17512782,535,16.41,-19,2962
09:25:02,487240,KODEX AI전력핵심설비,33850,1480289,501,4.26,0,19018
09:25:02,402340,SK스퀘어,621000,79470,493,4.2,32,818940
09:25:02,488080,TIGER 반도체TOP10레,44435,1096586,487,4.04,0,13876
09:25:02,066970,엘앤에프,135900,349190,474,9.2,87,55039
09:25:02,006800,미래에셋증권,65000,626609,407,6.55,38,361511
09:25:02,138080,오이솔루션,41700,935271,390,22.43,29,5105
09:25:02,010120,LS ELECTRIC,872000,41283,359,7.63,71,262500
09:25:02,003000,부광약품,7660,4591398,351,7.88,-7,7568
09:25:02,352820,하이브,307500,115814,356,4.78,51,132218
09:25:02,353200,대덕전자,84500,413627,349,9.15,33,41856
09:25:02,450080,에코프로머티,70100,476705,334,3.24,57,49532
09:25:02,017900,광전자,3345,11070184,370,28.49,-12,1947
09:25:02,298040,효성중공업,2816000,11282,317,4.44,156,263045
09:25:02,267260,HD현대일렉트릭,962500,27676,266,4.43,109,348215
09:25:02,011070,LG이노텍,312000,82109,256,7.02,107,73960
09:25:02,055550,신한지주,93500,255479,238,3.89,69,443802
09:25:02,247540,에코프로비엠,199100,114343,227,3.21,80,194878
09:25:02,007660,이수페타시스,126300,170713,215,4.99,47,92642
09:25:02,067310,하나마이크론,34900,616175,215,6.58,12,23117
09:25:02,102970,KODEX 증권,26635,760669,202,5.28,0,10163
09:25:02,0117V0,TIGER 코리아AI전력기,18225,1079536,196,4.31,0,6163
09:25:02,330860,네패스아크,28700,616747,177,9.32,-5,3503
09:25:02,000150,두산,1241000,14347,178,7.82,38,200965
09:25:02,034220,LG디스플레이,11880,1435564,170,3.84,96,59450
09:25:02,462330,KODEX 2차전지산업레,1657,10318389,170,4.21,0,7292
09:30:02,000660,SK하이닉스,1023000,817965,8367,3.75,579,7290945
09:30:02,122630,KODEX 레버리지,86900,5041310,4380,5.63,0,53555
09:30:02,010170,대한광통신,9190,18533279,1703,11.27,-6,14274
09:30:02,050890,쏠리드,14880,11052575,1644,11.49,-22,9022
09:30:02,233740,KODEX 코스닥150레버,16925,7701800,1303,4.34,0,44133
09:30:02,263750,펄어비스,47800,2302427,1100,17.32,247,30678
09:30:02,489790,한화비전,93300,1125615,1050,12.77,-23,47257
09:30:02,494310,KODEX 반도체레버리지,72675,1026026,745,5.93,0,12444
09:30:02,009150,삼성전기,457000,152547,697,4.58,49,341350
09:30:02,066970,엘앤에프,138000,443104,611,10.48,104,55684
09:30:02,069540,빛과전자,3010,18447292,555,14.89,-19,2923
09:30:02,487240,KODEX AI전력핵심설비,34010,1634642,555,4.67,0,19094
09:30:02,402340,SK스퀘어,619000,85970,532,4.37,36,820261
09:30:02,488080,TIGER 반도체TOP10레,44660,1181495,527,4.62,0,13954
09:30:02,006800,미래에셋증권,65000,808950,525,6.71,22,362066
09:30:02,017900,광전자,3270,15774493,515,26.39,-9,1915
09:30:02,138080,오이솔루션,42000,1061799,445,22.29,26,5098
09:30:02,353200,대덕전자,83100,500189,415,7.47,27,41214
09:30:02,010120,LS ELECTRIC,874000,44239,386,7.38,72,261900
09:30:02,003000,부광약품,7710,4948938,381,8.16,-9,7587
09:30:02,352820,하이브,307000,124273,381,4.61,47,132003
09:30:02,450080,에코프로머티,70300,504006,354,3.53,60,49673
09:30:02,298040,효성중공업,2828000,12465,352,4.59,166,263418
09:30:02,000720,현대건설,154800,196637,304,2.8,16,171599
09:30:02,066310,큐에스아이,13700,2218171,303,2.2,-2,1249
